account_id,company_name,industry,company_size,employee_count,annual_revenue,country,state,city,account_status,account_owner,customer_since,last_activity
ACC000784,Daniel-Hunter,Education,Enterprise,2474,5031663370.0,India,Kerala,Mumbai,Active,Rahul Sharma,2025-03-14,2025-04-19
ACC000785,Fowler PLC,IT Services,Small Business,160,10648308.0,Singapore,Singapore,Singapore,Inactive,Sarah Johnson,2024-02-27,2024-09-14
ACC000786,Snow Ltd,Manufacturing,Small Business,154,42542479.0,UK,Scotland,London,Active,Meera Nair,2024-12-15,2025-05-01
ACC000787,"Quinn, Kim and Zavala",IT Services,Small Business,185,35159846.0,USA,Texas,Austin,Active,David Wilson,2021-09-08,2026-01-30
ACC000788,Castillo LLC,Retail,Small Business,223,42230362.0,U.S.A.,Bavaria,Berlin,Active,John Miller,2023-09-15,2025-03-19
ACC000789,Campbell-Smith,Finance,Small Business,180,38607513.0,UK,England,London,Active,Sneha Reddy,2024-10-24,2024-11-17
ACC000790,Scott Group,Finance,Small Business,97,25828957.0,Germany,Berlin,Berlin,Active,Priya Singh,2024-08-10,2024-08-22
ACC000791,Torres-Mckee,Education,Mid Market,417,488206973.0,India,Andhra Pradesh,Chennai,Active,Arjun Verma,2022-03-08,2026-01-01
ACC000792,"Carter, Dunlap and Velazquez",Logistics,Small Business,71,31902569.0,Canada,Ontario,Toronto,Active,Sneha Reddy,2025-03-10,2025-11-18
ACC000793,Smith-Lee,E-Commerce,Enterprise,7868,,Germany,Bavaria,Berlin,Active,John Miller,2023-07-24,2025-06-25
ACC000794,"Hampton, Rivera and Carr",Education,Mid Market,413,387233591.0,UK,Scotland,London,Inactive,David Wilson,2025-02-22,2026-03-20
ACC000795,Gibson PLC,Energy,Mid Market,466,328053459.0,India,Telangana,Vijayawada,Active,Sneha Reddy,2024-07-06,2026-06-28
ACC000796,"Fuller, Vang and Macias",Healthcare,Mid Market,254,79900011.0,UK,England,Edinburgh,Active,Sneha Reddy,2022-11-22,2024-10-17
ACC000797,Mendoza Group,Telecommunications,Mid Market,333,-107270397.0,USA,Florida,San Francisco,Active,Meera Nair,2021-10-21,2025-01-01
ACC000798,Williams-Smith,Logistics,Mid Market,784,285136511.0,Canada,Ontario,Vancouver,Active,David Wilson,2022-06-30,2026-01-31
ACC000799,Lindsey-Elliott,Energy,Small Business,55,16210626.0,Singapore,Singapore,Singapore,Active,David Wilson,2021-07-26,2025-11-02
ACC000800,Ramos-Sloan,Retail,Startup,50,1883371.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2025-04-10,2025-10-05
ACC000801,Davis LLC,Finance,Small Business,249,34719188.0,Canada,Ontario,Toronto,Active,David Wilson,2025-06-15,2025-11-24
ACC000802,Morales Group,Energy,Startup,38,587136.0,India,Telangana,Mumbai,Active,John Miller,2022-06-23,2023-02-18
ACC000803,Wilson PLC,Healthcare,Startup,22,4478272.0,India,Karnataka,Chennai,Active,Sarah Johnson,2021-07-16,2024-11-08
ACC000804,Fry LLC,Manufacturing,Enterprise,4069,8790723667.0,Canada,British Columbia,Vancouver,Active,David Wilson,2025-01-26,2025-11-28
ACC000805,"Perez, Gomez and Mccann",Manufacturing,Mid Market,668,105362829.0,UK,England,Edinburgh,Active,David Wilson,2025-04-16,2026-02-16
ACC000806,"Williamson, Rowland and Walton",IT Services,Mid Market,782,136708955.0,Germany,Bavaria,Berlin,Active,Arjun Verma,2022-05-20,2023-09-25
ACC000807,Smith-Barry,E-Commerce,Small Business,148,16229368.0,Canada,British Columbia,Toronto,Active,Priya Singh,2021-08-07,2025-11-28
ACC000808,Whitehead-Spencer,Energy,Enterprise,2847,7696692836.0,Canada,Ontario,Vancouver,Active,Priya Singh,2022-04-08,2024-08-23
ACC000809,Schmidt Group,Telecommunications,Startup,28,1934490.0,UK,Scotland,London,Active,Sarah Johnson,2024-04-18,2025-06-19
ACC000810,Fisher PLC,Telecommunications,Mid Market,911,351601655.0,UK,England,London,Inactive,Meera Nair,2021-10-28,2022-03-12
ACC000811,Moore Ltd,Finance,Mid Market,681,149781739.0,Singapore,Singapore,Singapore,Active,Meera Nair,2024-04-22,2026-05-31
ACC000812,Frazier-Buck,Healthcare,Small Business,237,40168712.0,USA,New York,Miami,Active,Rahul Sharma,2024-01-26,2024-12-24
ACC000813,"Johnson, Ball and Mann",Retail,Small Business,90,21430017.0,Singapore,Singapore,Singapore,Active,Meera Nair,2022-11-30,2023-07-01
ACC000814,Mcknight-Castro,Logistics,Startup,22,2780392.0,Canada,British Columbia,Toronto,Active,Sarah Johnson,2024-02-14,2026-03-11
ACC000815,Marshall-Alexander,Retail,Startup,14,2879998.0,USA,,Miami,Active,Meera Nair,2024-05-25,2025-09-06
ACC000816,Davenport-Baker,Finance,Enterprise,6401,4561202646.0,USA,New York,New York,Active,Rahul Sharma,2023-08-30,2024-03-06
ACC000817,"Davis, Porter and Arroyo",Manufacturing,Mid Market,844,-266489261.0,Germany,Bavaria,Munich,Active,Arjun Verma,2024-07-09,2024-08-03
ACC000818,Henry and Sons,Telecommunications,Small Business,236,14556872.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-12-07,2024-08-15
ACC000819,Kelly-Schmidt,Finance,Mid Market,479,232743398.0,Canada,British Columbia,Vancouver,Active,John Miller,2024-02-08,2026-05-01
ACC000820,"Weiss, Howard and Smith",Education,Mid Market,323,425614365.0,India,Tamil Nadu,Hyderabad,Active,Priya Singh,2025-02-22,2026-05-12
ACC000821,"Turner, Snyder and Sanders",Telecommunications,Enterprise,9863,3551756866.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2024-07-15,2024-08-16
ACC000822,Reed-Marshall,IT Services,Small Business,131,28375599.0,Singapore,Singapore,Singapore,Active,Sneha Reddy,2022-05-04,2025-01-28
ACC000823,"Alvarez, Valdez and Ray",Telecommunications,Startup,38,1004754.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-08-06,2025-06-09
ACC000824,Bennett-Edwards,Manufacturing,Small Business,165,33854613.0,Germany,Bavaria,Berlin,Active,David Wilson,Dec 25 2021,2026-01-02
ACC000825,Lewis Group,Healthcare,Mid Market,252,,Singapore,Singapore,Singapore,Active,Sarah Johnson,2022-11-05,2024-10-02
ACC000826,James-Harris,E-Commerce,Small Business,196,39706370.0,UK,Scotland,London,Inactive,John Miller,2024-10-20,2025-10-08
ACC000827,Holmes Ltd,Retail,Enterprise,5727,3878576386.0,India,Tamil Nadu,Chennai,Active,Rahul Sharma,25/01/2022,2025-06-03
ACC000828,"Jones, Brooks and Price",Finance,Small Business,185,45260048.0,Singapore,Singapore,Singapore,Inactive,Priya Singh,2023-07-03,2025-04-03
ACC000829,"Ford, Mcgrath and Ellis",Education,Small Business,152,23835979.0,USA,California,Miami,Active,Sarah Johnson,2023-03-06,2025-06-30
ACC000830,Mccormick Ltd,Healthcare,Enterprise,6200,5286155075.0,UK,Scotland,Edinburgh,Active,Priya Singh,2024-05-09,2025-08-22
ACC000831,Anderson PLC,Logistics,Small Business,166,7897999.0,UK,England,London,Active,Meera Nair,2021-10-02,2022-01-02
ACC000832,Baker-Moore,Finance,Small Business,93,32785547.0,Singapore,Singapore,Singapore,Active,David Wilson,2024-04-10,2025-09-15
ACC000833,Davenport-Smith,Logistics,Mid Market,458,114916166.0,India,Karnataka,Chennai,Active,Sneha Reddy,2024-12-06,2025-01-19
ACC000834,Hart-Berry,Telecommunications,Mid Market,390,335550262.0,UK,England,Edinburgh,Active,Rahul Sharma,2022-06-17,2023-02-28
ACC000835,Smith LLC,Telecommunications,Startup,30,1161222.0,Germany,Bavaria,Berlin,Active,Arjun Verma,2022-12-01,2024-06-20
ACC000836,Kirby PLC,Manufacturing,Small Business,127,14003999.0,UK,England,Edinburgh,Inactive,Sarah Johnson,2021-07-10,2023-02-13
ACC000837,Waters-Barajas,Education,Startup,22,4206821.0,Canada,Ontario,Toronto,Active,Sneha Reddy,2025-03-17,2025-11-26
ACC000838,Martin Inc,E-Commerce,Small Business,189,16279339.0,India,Delhi,Hyderabad,Active,David Wilson,2022-01-06,2026-06-21
ACC000839,Barnes-Bryant,Manufacturing,Enterprise,8772,7230203649.0,Germany,Bavaria,Berlin,Inactive,John Miller,2022-08-11,2025-06-02
ACC000840,Rodriguez-Perez,Education,Mid Market,644,399980205.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2025-04-16,2025-12-17
ACC000841,"Bullock, Owen and Wallace",Finance,Mid Market,693,362014234.0,Canada,British Columbia,Toronto,Active,Priya Singh,2025-01-15,2026-01-01
ACC000842,Warren and Sons,Manufacturing,Small Business,128,8105228.0,UK,Scotland,London,Active,Priya Singh,Feb 13 2022,2022-07-19
ACC000843,Huber-Hughes,Education,Small Business,234,41547908.0,India,Kerala,Bengaluru,Active,David Wilson,2023-01-09,2026-02-09
ACC000844,"White, Lane and Young",Energy,Small Business,58,10382639.0,Germany,Bavaria,Berlin,Active,Arjun Verma,2023-04-02,2026-05-20
ACC000845,Carr-Garza,Retail,Mid Market,326,275591132.0,Germany,Berlin,Munich,Active,Priya Singh,2025-02-09,2025-10-22
ACC000846,"Barr, Ryan and Brown",IT Services,Small Business,200,7568370.0,USA,Texas,San Francisco,Active,Sarah Johnson,2021-11-02,2024-03-24
ACC000847,Long PLC,Finance,Small Business,183,15414957.0,India,Kerala,Chennai,Active,Priya Singh,2023-08-25,2024-01-09
ACC000848,Gonzalez Group,Education,Enterprise,2557,3807476270.0,Germany,Bavaria,Berlin,Active,Sarah Johnson,2023-01-21,2025-11-30
ACC000849,Cruz-Webb,IT Services,Startup,49,4624313.0,India,Kerala,Hyderabad,Active,Sneha Reddy,2023-11-29,2023-12-13
ACC000850,Hood-Taylor,Manufacturing,Small Business,108,35095748.0,Canada,Ontario,Vancouver,Active,Sarah Johnson,2022-07-17,2025-08-21
ACC000851,"Santos, Gibson and Brady",Logistics,Mid Market,442,381182334.0,USA,Florida,Miami,Active,Meera Nair,2022-09-18,2025-05-13
ACC000852,"Williams, Thomas and Eaton",Healthcare,Enterprise,8462,5667659960.0,US,British Columbia,Toronto,Active,Meera Nair,2023-09-19,2026-05-18
ACC000853,Wang Inc,Retail,Small Business,161,28464663.0,Canada,British Columbia,Toronto,Inactive,David Wilson,2023-08-18,2023-10-02
ACC000854,Hess-Gordon,Manufacturing,Small Business,224,25695873.0,UK,Scotland,London,Active,Meera Nair,2024-09-05,2025-04-05
ACC000855,"Copeland, Reed and Kramer",Energy,Small Business,68,36746202.0,USA,New York,New York,Active,Meera Nair,2022-05-20,2022-06-26
ACC000856,"Johnson, Costa and Brooks",E-Commerce,Mid Market,367,309098137.0,USA,New York,New York,Inactive,Meera Nair,2024-10-29,2025-08-30
ACC000857,Garcia Inc,Retail,Startup,18,2453396.0,India,Maharashtra,Mumbai,Active,Rahul Sharma,2022-06-03,2025-03-07
ACC000858,"Bishop, Alexander and Young",Healthcare,Mid Market,808,174877621.0,India,Karnataka,Kochi,Active,David Wilson,2023-12-02,2024-07-07
ACC000859,Pennington-Nunez,Logistics,Small Business,131,46411633.0,India,Kerala,Delhi,Active,Rahul Sharma,2022-07-21,2026-03-13
ACC000860,"Hopkins, Anderson and Cook",IT Services,Enterprise,2971,6981511689.0,UK,Scotland,Edinburgh,Active,Priya Singh,2022-12-23,2023-03-29
ACC000861,Jones-Taylor,Telecommunications,Small Business,245,41498126.0,Germany,Bavaria,Berlin,Active,John Miller,Oct 23 2023,2023-11-24
ACC000862,Jackson-Duke,Finance,Mid Market,415,194400603.0,India,Tamil Nadu,Chennai,Active,Meera Nair,2024-10-21,2026-02-02
ACC000863,Smith-Thomas,Energy,Mid Market,799,328589229.0,Germany,Berlin,Berlin,Active,Rahul Sharma,2023-09-21,2025-05-20
ACC000864,Bauer and Sons,Manufacturing,Mid Market,481,330058933.0,UK,Scotland,Edinburgh,Active,Rahul Sharma,2024-05-22,2025-08-03
ACC000865,"Logan, King and Alexander",Manufacturing,Small Business,186,37427702.0,Canada,British Columbia,Vancouver,Active,Priya Singh,2022-10-02,2024-03-06
ACC000866,Martin Group,Energy,Small Business,231,15701609.0,Canada,Ontario,Vancouver,Active,Priya Singh,2024-01-13,2024-11-29
ACC000867,Larsen and Sons,Manufacturing,Small Business,195,13823436.0,Germany,Berlin,Munich,Active,Rahul Sharma,2025-01-04,2026-04-17
ACC000868,Rhodes-Boyer,Healthcare,Startup,36,1961530.0,UK,England,Edinburgh,Active,Sneha Reddy,2022-07-15,2022-11-20
ACC000869,Carrillo-Lindsey,Telecommunications,Mid Market,302,57732563.0,UK,Scotland,London,Active,John Miller,2023-12-06,2024-10-05
ACC000870,Mullen-Chan,Retail,Mid Market,979,212909295.0,India,Karnataka,Delhi,Active,Rahul Sharma,2021-07-26,2024-06-18
ACC000871,"Howard, Hall and Carpenter",Energy,Small Business,185,9108951.0,Germany,Berlin,Munich,Active,Rahul Sharma,2024-07-06,2025-07-31
ACC000872,"Brown, Chavez and Cummings",Energy,Startup,44,2007719.0,Canada,Ontario,Toronto,Active,Arjun Verma,2024-10-14,2025-01-03
ACC000873,Herrera Ltd,Manufacturing,Startup,26,3888224.0,UK,Scotland,London,Active,John Miller,2022-01-25,2023-11-02
ACC000874,Carter LLC,Logistics,Mid Market,752,215708413.0,USA,New York,Miami,Active,John Miller,2024-12-17,2025-09-12
ACC000875,"Taylor, Park and Buck",Energy,Small Business,221,28328094.0,Singapore,Singapore,Singapore,Inactive,Rahul Sharma,2023-04-04,2023-09-29
ACC000876,"Butler, Singleton and Gillespie",Healthcare,Small Business,153,22688921.0,Germany,Berlin,Munich,Inactive,David Wilson,2022-02-06,2025-08-29
ACC000877,Valenzuela LLC,Energy,Small Business,169,17284786.0,UK,Scotland,Edinburgh,Active,John Miller,2025-05-12,2026-06-07
ACC000878,"Gardner, Valencia and Burch",Finance,Mid Market,414,119337220.0,India,Maharashtra,Bengaluru,Active,Arjun Verma,2022-02-09,2025-03-11
ACC000879,Perry-Wright,Education,Small Business,141,41130744.0,USA,Singapore,Singapore,Active,Sneha Reddy,2023-05-21,2024-06-27
ACC000880,Clark PLC,Retail,Mid Market,895,445858206.0,Singapore,Singapore,Singapore,Active,David Wilson,2025-04-05,2025-09-09
ACC000881,Shaw-Hart,Logistics,Mid Market,807,245968776.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-01-22,2024-08-04
ACC000882,"Sims, Mcintosh and Ramsey",Energy,Mid Market,726,460589812.0,India,Tamil Nadu,Bengaluru,Active,John Miller,2023-01-05,2026-01-07
ACC000883,Barron Group,Retail,Startup,43,4172808.0,Canada,British Columbia,Toronto,Active,Meera Nair,2024-07-16,2025-12-08
ACC000884,Salas-Smith,Finance,Startup,24,2896449.0,UK,England,London,Inactive,Meera Nair,2022-02-23,2023-05-27
ACC000885,Ramirez PLC,Telecommunications,Enterprise,6766,5236142401.0,Singapore,Singapore,Singapore,Active,Priya Singh,2023-09-07,2026-03-03
ACC000886,"Wilson, Murray and Lopez",Finance,Mid Market,583,136632960.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2025-02-06,2026-02-14
ACC000887,Colon Ltd,Retail,Startup,25,2044178.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-08-09,2025-05-06
ACC000888,"White, Castillo and Murphy",Finance,Mid Market,461,446290141.0,UK,England,London,Active,Sneha Reddy,2025-01-24,2025-11-16
ACC000889,Johnson-Silva,Retail,Small Business,106,16089427.0,India,Tamil Nadu,Vijayawada,Active,Sneha Reddy,2024-07-13,2026-05-26
ACC000890,Perkins LLC,Energy,Small Business,120,43809631.0,Canada,Ontario,Toronto,Active,Priya Singh,Aug 25 2021,2023-06-17
ACC000891,"Gallagher, Newman and Hall",Healthcare,Small Business,235,9527681.0,Germany,Berlin,Berlin,Active,Priya Singh,2024-08-06,2024-12-05
ACC000892,"Chavez, Williams and Graham",E-Commerce,Mid Market,359,351382768.0,USA,Texas,Miami,Active,David Wilson,2023-11-27,2025-01-16
ACC000893,Garrison PLC,Energy,Small Business,175,27736019.0,UK,England,Edinburgh,Active,Rahul Sharma,2024-08-11,2026-02-25
ACC000894,"Patton, Lee and Fry",Energy,Mid Market,885,403803277.0,UK,Scotland,Edinburgh,Active,John Miller,2023-10-08,2024-06-27
ACC000895,Crane Inc,Energy,Startup,45,2426381.0,UK,Scotland,Edinburgh,Active,David Wilson,2024-02-24,2025-07-15
ACC000896,Robinson-Morrison,IT Services,Mid Market,438,417030017.0,USA,Texas,San Francisco,Active,Arjun Verma,2022-04-16,2025-12-27
ACC000897,Hanson Inc,Telecommunications,Mid Market,546,120754271.0,Canada,British Columbia,Vancouver,Active,Arjun Verma,2024-07-02,2025-01-26
ACC000898,King PLC,Logistics,Enterprise,1987,3062468121.0,Singapore,Singapore,Singapore,Active,Meera Nair,2022-08-19,2024-03-03
ACC000899,Olson-Perez,Healthcare,Enterprise,5094,7241425142.0,USA,Texas,San Francisco,Active,Sarah Johnson,2023-04-29,2023-06-27
ACC000900,"Crawford, Arroyo and Phillips",Healthcare,Mid Market,984,100153677.0,Germany,Berlin,Berlin,Active,Sarah Johnson,2024-04-01,2024-08-17
ACC000901,"Barrett, Coleman and Tucker",Logistics,Enterprise,5908,733549745.0,Germany,Bavaria,Munich,Active,Priya Singh,2025-02-27,2026-06-16
ACC000902,"Lopez, Wilkerson and Long",Healthcare,Startup,41,4392917.0,Germany,Berlin,Munich,Active,Sneha Reddy,2025-03-24,2026-05-12
ACC000903,Ibarra Inc,Finance,Mid Market,497,251542776.0,Singapore,Singapore,Singapore,Active,Arjun Verma,2024-03-15,2025-12-08
ACC000904,"Rodriguez, Harris and Smith",Retail,Mid Market,666,61471252.0,USA,Texas,New York,Active,Priya Singh,2021-09-17,2022-07-15
ACC000905,"Jackson, Lee and Pittman",Telecommunications,Mid Market,706,,Singapore,Singapore,Singapore,Inactive,Rahul Sharma,2023-08-21,2025-07-14
ACC000906,Soto-Smith,Telecommunications,Mid Market,381,372971902.0,USA,California,New York,Active,Sneha Reddy,2024-01-20,2024-03-24
ACC000907,Daniels-Mendoza,Healthcare,Mid Market,474,319608858.0,US,British Columbia,Toronto,Active,David Wilson,2024-03-15,2025-05-29
ACC000908,Allen LLC,Logistics,Mid Market,663,256103737.0,USA,New York,Austin,Active,Arjun Verma,2023-01-17,2024-02-05
ACC000909,Allen-Jackson,Finance,Enterprise,6944,4972459352.0,India,Tamil Nadu,Bengaluru,Active,Arjun Verma,2022-07-29,2025-03-07
ACC000910,"House, Nichols and Rivera",Energy,Small Business,96,42099128.0,Germany,Berlin,Berlin,Active,Meera Nair,2025-01-26,2026-05-02
ACC000911,Wagner-Hill,IT Services,Small Business,139,8324696.0,Singapore,Singapore,Singapore,Active,Priya Singh,2025-01-04,2025-10-19
ACC000912,Williams Ltd,IT Services,Small Business,76,32667959.0,Canada,British Columbia,Vancouver,Active,Rahul Sharma,2024-09-12,2025-07-17
ACC000913,Armstrong LLC,Education,Small Business,99,45522251.0,USA,California,San Francisco,Active,Sarah Johnson,2021-11-23,2023-02-24
ACC000914,Scott-Glover,IT Services,Startup,20,1392177.0,Canada,British Columbia,Toronto,Active,Sarah Johnson,2023-11-10,2023-11-26
ACC000915,Henderson Group,IT Services,Enterprise,2015,4409257434.0,Singapore,Singapore,Singapore,Active,Sarah Johnson,2025-05-15,2025-08-11
ACC000916,"Elliott, Underwood and Goodman",Manufacturing,Enterprise,2769,2122938442.0,Germany,Bavaria,Munich,Active,Meera Nair,2025-02-04,2025-11-16
ACC000917,Miller Inc,Energy,Startup,27,1887685.0,India,Kerala,Mumbai,Active,Sneha Reddy,2023-02-19,2024-11-21
ACC000918,Henderson Inc,E-Commerce,Small Business,151,33930200.0,India,Andhra Pradesh,Vijayawada,Active,Rahul Sharma,2023-12-29,2024-12-08
ACC000919,Campbell-Berg,Manufacturing,Mid Market,981,323504698.0,USA,Florida,Austin,Active,Meera Nair,2024-03-10,2025-03-28
ACC000920,Mcgee-Thomas,IT Services,Startup,17,4119119.0,Singapore,Singapore,Singapore,Active,David Wilson,2025-05-20,2025-07-05
ACC000921,"Meadows, Larsen and Merritt",Energy,Mid Market,461,218645554.0,Germany,Berlin,Berlin,Inactive,Arjun Verma,2025-06-07,2025-12-22
ACC000922,Francis LLC,Manufacturing,Mid Market,828,74215689.0,Canada,Ontario,Toronto,Active,Priya Singh,2025-01-31,2025-03-14
ACC000923,Moore-Arroyo,Education,Startup,26,4867108.0,USA,Florida,Miami,Active,Arjun Verma,2023-11-21,2026-01-21
ACC000924,Brown-Williams,Manufacturing,Enterprise,2187,4098013846.0,U.S.A.,Scotland,Edinburgh,Active,Sarah Johnson,2025-03-20,2026-06-23
ACC000925,Harrison Inc,Logistics,Startup,13,3056890.0,Germany,Bavaria,Munich,Active,David Wilson,2022-01-11,2023-10-20
ACC000926,"Bennett, Allen and Stout",Retail,Mid Market,686,219858149.0,Germany,Bavaria,Berlin,Active,Rahul Sharma,2021-10-27,2023-08-07
ACC000927,Jennings-Hernandez,IT Services,Mid Market,685,408858301.0,Germany,Bavaria,Munich,Active,Sarah Johnson,2025-01-04,2025-02-19
ACC000928,"Burch, Munoz and Dean",IT Services,Mid Market,280,224510142.0,UK,England,London,Active,Priya Singh,2023-11-22,2025-03-11
ACC000929,Campos Ltd,Manufacturing,Mid Market,954,470769748.0,India,Maharashtra,Vijayawada,Active,Meera Nair,2023-04-22,2026-02-11
ACC000930,"Lyons, Patton and Hammond",Logistics,Small Business,112,15400178.0,USA,New York,Miami,Active,Sarah Johnson,2021-11-11,2022-04-14
ACC000931,"Wu, Vaughn and Foster",Education,Small Business,80,-41433626.0,UK,Scotland,Edinburgh,Active,Sneha Reddy,2025-03-28,2025-07-13
ACC000932,Ballard-Melendez,Manufacturing,Mid Market,838,488708923.0,USA,California,San Francisco,Active,Meera Nair,2022-03-31,2025-05-24
ACC000933,Lester-Paul,Energy,Mid Market,916,421570340.0,Singapore,Singapore,Singapore,Active,Priya Singh,2022-07-04,2024-11-12
ACC000934,Gomez-Rogers,Telecommunications,Enterprise,8628,9593825700.0,Singapore,Singapore,Singapore,Active,John Miller,2025-05-31,2026-02-02
ACC000935,Stevens LLC,Energy,Enterprise,9238,2006899481.0,United States,England,London,Inactive,Arjun Verma,2023-11-11,2025-09-01
ACC000936,"Rivers, Rodgers and Dean",E-Commerce,Mid Market,406,273436168.0,United States,England,Edinburgh,Active,Arjun Verma,2023-07-26,2024-11-20
